Smiles,IDs,IC50 Count,Kd Count,EC50 Count,pIC50 Min,pIC50 Max,pIC50 Mean,pIC50 Median,pKd Min,pKd Max,pKd Mean,pKd Median,pEC50 Min,pEC50 Max,pEC50 Mean,pEC50 Median,Phenotype,Modulator
COc1cc2c(cc1OC)C(c1cccc(-c3cccc([N+](=O)[O-])c3)n1)NCC2,51324121,1,0,0,4.301029996,4.301029996,4.301029996,4.301029996,,,,,,,,,Inactive,Antagonist
COc1ccc(/C=C/C(=O)N(c2ccccc2)C(C)C)cc1,884213,0,0,1,,,,,,,,,5.886056648,5.886056648,5.886056648,5.886056648,Inactive,Agonist
COc1ccc(/C=C/C(=O)N(c2ccccc2)C2CCCCC2)cc1,884210,0,0,1,,,,,,,,,6.15490196,6.15490196,6.15490196,6.15490196,Active,Agonist
COc1ccc(/C=C/C(=O)N(C2CCCCC2)C2CCCCC2)cc1,"CHEMBL5284149, 51525193, 884209",0,0,3,,,,,,,,,7,7,7,7,Active,Agonist
COc1ccc(/C=C/C(=O)N(c2ccccc2)c2ccccc2)cc1,884211,0,0,1,,,,,,,,,5.958607315,5.958607315,5.958607315,5.958607315,Inactive,Agonist
COc1ccc(/C=C/C(=O)N(c2ccccn2)C2CCCCC2)cc1,884208,0,0,1,,,,,,,,,6.397940009,6.397940009,6.397940009,6.397940009,Active,Agonist
COc1ccc(/C=C/C(=O)N(Cc2ccccc2)c2ccccc2)cc1,884214,0,0,1,,,,,,,,,5.494850022,5.494850022,5.494850022,5.494850022,Inactive,Agonist
COc1ccc(/C=C/C(=O)N(Cc2ccccc2)c2ccccn2)cc1,884215,0,0,1,,,,,,,,,5.657577319,5.657577319,5.657577319,5.657577319,Inactive,Agonist
COc1ccc(/C=C2\NC(=O)[C@@H]3Cc4cc(OC)c(OC)cc4[C@@H](c4ccc(Br)cc4)N3C2=O)cc1OC,51324149,1,0,0,4.372634143,4.372634143,4.372634143,4.372634143,,,,,,,,,Inactive,Antagonist
COc1ccc(/C=C2\NC(=O)[C@@H]3Cc4cc(OC)c(OC)cc4[C@@H](c4cccc([N+](=O)[O-])c4)N3C2=O)cc1OC,51324131,1,0,0,4.453457337,4.453457337,4.453457337,4.453457337,,,,,,,,,Inactive,Antagonist
COc1ccc(/C=C2\NC(=O)[C@@H]3Cc4cc(OC)c(OC)cc4[C@@H](c4ccccc4)N3C2=O)cc1OC,"51324127, 51324155",1,0,1,4.89279003,4.89279003,4.89279003,4.89279003,,,,,4.798602876,4.798602876,4.798602876,4.798602876,Inactive,Agonist
COc1ccc(/C=C2\NC(=O)[C@@H]3Cc4cc(OC)c(OC)cc4[C@@H](c4ccccc4Cl)N3C2=O)cc1OC,51324122,1,0,0,4.40560745,4.40560745,4.40560745,4.40560745,,,,,,,,,Inactive,Antagonist
COc1ccc(/C=C2\OC(=O)c3ccccc32)cc1,"51078705, 51078689, 51078645",2,0,1,4.946921557,5.468521083,5.20772132,5.20772132,,,,,5.744727495,5.744727495,5.744727495,5.744727495,Inactive,Agonist
COc1ccc([C@H](NC(=O)c2ccc3cccnc3c2)c2ncccc2C(F)(F)F)cc1,"CHEMBL4238688, 51131388",2,0,0,7.022276395,7.022276395,7.022276395,7.022276395,,,,,,,,,Active,Antagonist
COc1ccc(Br)c(CN(c2sc3ccccc3c2Br)S(=O)(=O)c2ccccc2)c1,433293,1,0,0,7.194499142,7.194499142,7.194499142,7.194499142,,,,,,,,,Active,Antagonist
COc1ccc(Br)cc1CN(c1sc2ccccc2c1Br)S(=O)(=O)c1ccccc1,433291,1,0,0,7.256490235,7.256490235,7.256490235,7.256490235,,,,,,,,,Active,Antagonist
COc1ccc(C(=O)N(c2ccccn2)C2CCCCC2)cc1,884239,0,0,1,,,,,,,,,4.962573502,4.962573502,4.962573502,4.962573502,Inactive,Agonist
COc1ccc(C(=O)N[C@@H](c2ccc(C(F)(F)F)cc2)c2ncccc2C(F)(F)F)cn1,"CHEMBL4238921, 51131387",2,0,0,7.823908741,7.823908741,7.823908741,7.823908741,,,,,,,,,Active,Antagonist
COc1ccc(C(=O)N[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,"50575071, 50162238",2,0,0,4.89279003,5.017728767,4.955259399,4.955259399,,,,,,,,,Inactive,Antagonist
COc1ccc(C(=O)NC(c2ccc(C(F)(F)F)cc2)c2ncccc2C(F)(F)F)cn1,71502545,1,0,0,10.82390874,10.82390874,10.82390874,10.82390874,,,,,,,,,Active,Antagonist
COc1ccc(C(=O)Nc2cc(C)ccc2C(C)C)cc1,"51028034, 51028013, 51028095",2,0,1,4.818156412,4.832682665,4.825419539,4.825419539,,,,,5.318758763,5.318758763,5.318758763,5.318758763,Inactive,Agonist
COc1ccc(C(=O)Oc2cc(C)ccc2C(C)C)cc1,"51027994, 51028027",2,0,0,5.187086643,5.301029996,5.24405832,5.24405832,,,,,,,,,Inactive,Antagonist
COc1ccc(C(C)N(Cc2cccc(C(=O)O)c2)C(=O)c2cnc3ccccc3c2)cc1,"122178106, CHEMBL3577901, 50342164",3,0,0,5.214385475,8.214385475,6.214385475,5.214385475,,,,,,,,,Inactive,Antagonist
COc1ccc(C(NC(=O)c2ccc3cccnc3c2)c2ncccc2C(F)(F)F)cc1,71144099,1,0,0,10.02227639,10.02227639,10.02227639,10.02227639,,,,,,,,,Active,Antagonist
COc1ccc(C=CC(=O)N(C2CCCCC2)C2CCCCC2)cc1,5853474,0,0,1,,,,,,,,,10,10,10,10,Active,Agonist
COc1ccc(CC(=O)OC/C=C(/C)CCC=C(C)C)cc1,50254064,1,0,0,5.013228266,5.013228266,5.013228266,5.013228266,,,,,,,,,Inactive,Antagonist
COc1ccc(CC(=O)OC/C=C(\C)CCC=C(C)C)cc1,50254018,1,0,0,4,4,4,4,,,,,,,,,Inactive,Antagonist
COc1ccc(CCC(=O)N(c2ccccn2)C2CCCCC2)cc1,884233,0,0,1,,,,,,,,,5.48148606,5.48148606,5.48148606,5.48148606,Inactive,Agonist
COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,"104956, CHEMBL258502, 51525227",3,0,0,6.096910013,9.096910013,7.096910013,6.096910013,,,,,,,,,Active,Antagonist
COc1ccc(CCNC(=O)N2CCc3cc(OC)c(OC)cc3C2c2ccc(Br)cc2)cc1OC,51324119,1,0,0,4.316952962,4.316952962,4.316952962,4.316952962,,,,,,,,,Inactive,Antagonist
COc1ccc(CCNC(=O)N2CCc3cc(OC)c(OC)cc3C2c2ccc(Cl)cc2)cc1OC,51324118,1,0,0,4.498940738,4.498940738,4.498940738,4.498940738,,,,,,,,,Inactive,Antagonist
COc1ccc(CCNC(=O)N2CCc3cc(OC)c(OC)cc3C2c2cccc([N+](=O)[O-])c2)cc1OC,51324117,1,0,0,4.301029996,4.301029996,4.301029996,4.301029996,,,,,,,,,Inactive,Antagonist
COc1ccc(CCNC(=O)N2CCc3cc(OC)c(OC)cc3C2c2ccccc2)cc1OC,51324158,1,0,0,5.920818754,5.920818754,5.920818754,5.920818754,,,,,,,,,Inactive,Antagonist
COc1ccc(CCNC(=O)N2CCc3cc(OC)c(OC)cc3C2c2ccccc2Cl)cc1OC,51324153,1,0,0,4.336299075,4.336299075,4.336299075,4.336299075,,,,,,,,,Inactive,Antagonist
COc1ccc(CCNC(=O)NCCc2ccc(OC)c(OC)c2)cc1OC,51324108,1,0,0,4.301029996,4.301029996,4.301029996,4.301029996,,,,,,,,,Inactive,Antagonist
COc1ccc(CN(c2cc3ccccc3s2)S(=O)(=O)c2ccccc2)cc1,433201,1,0,0,6.769551079,6.769551079,6.769551079,6.769551079,,,,,,,,,Active,Antagonist
COc1ccc(CN(c2sc3ccccc3c2Br)S(=O)(=O)c2ccccc2)cc1,433294,1,0,0,7.496209317,7.496209317,7.496209317,7.496209317,,,,,,,,,Active,Antagonist
COc1ccc(CN(c2sc3ccccc3c2Br)S(=O)(=O)c2ccccc2)cc1Br,433295,1,0,0,8.431798276,8.431798276,8.431798276,8.431798276,,,,,,,,,Active,Antagonist
COc1ccc(CN(c2sc3ccccc3c2C)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1OC,433591,1,0,0,8.22184875,8.22184875,8.22184875,8.22184875,,,,,,,,,Active,Antagonist
COc1ccc(CN2C(=O)[C@@H]3Cc4c([nH]c5ccccc45)[C@@H](CC(C)C)N3C2=O)cc1,51345615,1,0,0,5.552841969,5.552841969,5.552841969,5.552841969,,,,,,,,,Inactive,Antagonist
COc1ccc(CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)[C@H](CC(C)C)N3C2=O)cc1,51345616,1,0,0,4.640164518,4.640164518,4.640164518,4.640164518,,,,,,,,,Inactive,Antagonist
COc1ccc(N2CC=C(c3cccc([N+](=O)[O-])c3)NC2=O)cc1,50333137,1,0,0,4.397940009,4.397940009,4.397940009,4.397940009,,,,,,,,,Inactive,Antagonist
COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c(NC(=O)[C@@H](C)N)c1,"CHEMBL5275096, 51525202",0,0,2,,,,,,,,,5.522878745,5.522878745,5.522878745,5.522878745,Inactive,Agonist
COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,"CHEMBL2441929, 51525199, CHEMBL2441929, 51081995",0,0,4,,,,,,,,,4.920818754,7.397940009,6.159379382,6.159379382,Active,Agonist
COc1ccc(NC(=O)C2CC(C)CCC2C(C)C)c(NC(=O)C(C)N)c1,44137216,0,0,1,,,,,,,,,8.522878745,8.522878745,8.522878745,8.522878745,Active,Agonist
COc1ccc(NC(=O)C2CC(C)CCC2C(C)C)cc1,"11266244, 11266244",0,0,2,,,,,,,,,7.920818754,10.39794001,9.159379382,9.159379382,Active,Agonist
COc1ccc(NC(=O)c2cc(C)ccc2C(C)C)cc1,"51028036, 51027984, 51028017",2,0,1,5.468521083,5.552841969,5.510681526,5.510681526,,,,,5.769551079,5.769551079,5.769551079,5.769551079,Inactive,Agonist
COc1ccc(NC(=O)N2CCc3sccc3C2c2ccc(C(F)(F)F)cc2)cc1,50934309,1,0,0,5.634512015,5.634512015,5.634512015,5.634512015,,,,,,,,,Inactive,Antagonist
COc1ccc(NC(=O)Nc2cc(C)ccc2C(C)C)cc1,"51027999, 51027966",2,0,0,4.110698297,4.41453927,4.262618784,4.262618784,,,,,,,,,Inactive,Antagonist
COc1ccc(NC(=O)Oc2cc(C)ccc2C(C)C)cc1,"51028033, 51028002, 51027969",2,0,1,5.283996656,5.602059991,5.443028324,5.443028324,,,,,5.292429824,5.292429824,5.292429824,5.292429824,Inactive,Antagonist
COc1ccc(NS(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2C)c2cccnc12,433458,1,0,0,7.528708289,7.528708289,7.528708289,7.528708289,,,,,,,,,Active,Antagonist
COc1ccc(OC(=O)c2cc(C)ccc2C(C)C)cc1,"51027989, 51028022",2,0,0,4,4.111259039,4.05562952,4.05562952,,,,,,,,,Inactive,Antagonist
COc1ccc(OC(=O)N[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,"50162244, 50575081",2,0,0,5.585026652,5.657577319,5.621301986,5.621301986,,,,,,,,,Inactive,Antagonist
COc1ccc(OC(=O)Nc2cc(C)ccc2C(C)C)cc1,"51028005, 51027972",2,0,0,4.982966661,5.008773924,4.995870292,4.995870292,,,,,,,,,Inactive,Antagonist
COc1ccc(OC)c(C[C@@H]2NC(=O)[C@@H]3Cc4c(OC)ccc(OC)c4[C@@H](/C=C/c4ccccc4)N3C2=O)c1,51324124,1,0,0,4.514278574,4.514278574,4.514278574,4.514278574,,,,,,,,,Inactive,Antagonist
COc1ccc(OCC(=O)N(c2ccccn2)C2CCCCC2)cc1,884236,0,0,1,,,,,,,,,5.397940009,5.397940009,5.397940009,5.397940009,Inactive,Agonist
COc1ccc(OCC(=O)N(Cc2cccs2)c2ccn[nH]2)cc1,"CHEMBL4091381, 50889675, 124086166",0,0,3,,,,,,,,,8.431798276,11.43179828,9.431798277,8.431798276,Active,Agonist
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2Br)cc1,433312,1,0,0,8,8,8,8,,,,,,,,,Active,Antagonist
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2C)cc1F,433215,1,0,0,7.721246399,7.721246399,7.721246399,7.721246399,,,,,,,,,Active,Antagonist
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2C)cn1,433462,1,0,0,7.769551079,7.769551079,7.769551079,7.769551079,,,,,,,,,Active,Antagonist
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2Cl)cc1,433311,1,0,0,7.075720714,7.075720714,7.075720714,7.075720714,,,,,,,,,Active,Antagonist
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(F)c2)c2sc3ccccc3c2C)cc1,433178,1,0,0,7.698970004,7.698970004,7.698970004,7.698970004,,,,,,,,,Active,Antagonist
COc1ccc(S(=O)(=O)N(CCCC(F)(F)F)c2sc3ccccc3c2C)c2cccnc12,433459,1,0,0,7.380906669,7.380906669,7.380906669,7.380906669,,,,,,,,,Active,Antagonist
COc1ccc2[nH]cc(CCN)c2c1,"1833, 1833, CHEMBL8165, 50609909, CHEMBL8165, 50609903",6,0,0,4.906578315,7.935542011,5.921060163,4.935542011,,,,,,,,,Inactive,Antagonist
COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C,"CHEMBL5266982, 51525204",0,0,2,,,,,,,,,5.301029996,5.301029996,5.301029996,5.301029996,Inactive,Agonist
COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)C1CC(C)CCC1C(C)C,44137358,0,0,1,,,,,,,,,8.301029996,8.301029996,8.301029996,8.301029996,Active,Agonist
COc1ccc2oc(C(=O)N(Cc3cccs3)c3ccn[nH]3)cc2c1,"CHEMBL4060261, 50889677, 137637961",0,0,3,,,,,,,,,8.958607315,11.95860731,9.958607313,8.958607315,Active,Agonist
COc1cccc(/C=C/C(=O)N(c2ccccc2)c2ccccc2)c1OC,884231,0,0,1,,,,,,,,,5.229147988,5.229147988,5.229147988,5.229147988,Inactive,Agonist
COc1cccc(/C=C/C(=O)N(c2ccccc2)C2CCCCC2)c1OC,884230,0,0,1,,,,,,,,,5.585026652,5.585026652,5.585026652,5.585026652,Inactive,Agonist
COc1cccc(/C=C/C(=O)N(c2ccccn2)C2CCCCC2)c1,884228,0,0,1,,,,,,,,,5.522878745,5.522878745,5.522878745,5.522878745,Inactive,Agonist
COc1cccc(/C=C/C(=O)N(c2ccccn2)C2CCCCC2)c1OC,884229,0,0,1,,,,,,,,,6.15490196,6.15490196,6.15490196,6.15490196,Active,Agonist
COc1cccc([C@@H](C)N(C(=O)c2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,"CHEMBL3917717, 50542864",2,0,0,6.619788758,6.619788758,6.619788758,6.619788758,,,,,,,,,Active,Antagonist
COc1cccc([C@H](C)N(C(=O)c2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,"CHEMBL3889714, 50542850",2,0,0,4.366531544,4.366531544,4.366531544,4.366531544,,,,,,,,,Inactive,Antagonist
COc1cccc(C(C)N(C(=O)c2ccccc2)C(C(N)=O)c2ccccc2)c1,"118246707, 118246718",2,0,0,7.366531544,9.619788758,8.493160151,8.493160151,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)[C@@H](C(=O)N(C)C)c2ccccc2)c1,"50542860, CHEMBL3901461",2,0,0,4.065501549,4.065501549,4.065501549,4.065501549,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,"50542858, CHEMBL3934736",2,0,0,6.045757491,6.045757491,6.045757491,6.045757491,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)[C@H](C)C(N)=O)c1,"50542855, CHEMBL3952818",2,0,0,4,4,4,4,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)C(C(=O)N(C)C)c2ccccc2)c1,134133658,1,0,0,7.065501549,7.065501549,7.065501549,7.065501549,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)C(C(=O)O)c2ccccc2)c1,"134132806, CHEMBL3910516, 50542859",3,0,0,4.229147988,7.229147988,5.229147988,4.229147988,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)C(C(N)=O)c2ccccc2)c1,91824785,1,0,0,9.045757491,9.045757491,9.045757491,9.045757491,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2ccccc2)C(C)C(N)=O)c1,134145004,1,0,0,7,7,7,7,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2cccs2)[C@@H](C(N)=O)c2ccccc2)c1,"50543019, CHEMBL3943602",2,0,0,5.769551079,5.769551079,5.769551079,5.769551079,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2cccs2)[C@H](C(N)=O)c2ccccc2)c1,"50542857, CHEMBL3908930",2,0,0,4.26760624,4.26760624,4.26760624,4.26760624,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2cccs2)[C@H](Cc2ccccc2)C(N)=O)c1,"50543028, CHEMBL3892508",2,0,0,4.431798276,4.431798276,4.431798276,4.431798276,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)c2cccs2)C(C(N)=O)c2ccccc2)c1,"118247016, 118247023",2,0,0,7.26760624,8.769551079,8.01857866,8.01857866,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)c2cccs2)C(Cc2ccccc2)C(N)=O)c1,118247015,1,0,0,7.431798276,7.431798276,7.431798276,7.431798276,,,,,,,,,Active,Antagonist
COc1cccc(CN(C(=O)Cc2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,"50543021, CHEMBL3981569",2,0,0,4.721246399,4.721246399,4.721246399,4.721246399,,,,,,,,,Inactive,Antagonist
COc1cccc(CN(C(=O)Cc2ccccc2)C(C(N)=O)c2ccccc2)c1,118246884,1,0,0,7.721246399,7.721246399,7.721246399,7.721246399,,,,,,,,,Active,Antagonist
COc1cccc(CN(c2cc3ccccc3s2)S(=O)(=O)c2ccccc2)c1,433200,1,0,0,7.102372909,7.102372909,7.102372909,7.102372909,,,,,,,,,Active,Antagonist
COc1cccc(CN(c2sc3ccccc3c2Br)S(=O)(=O)c2ccccc2)c1,433292,1,0,0,8.346787486,8.346787486,8.346787486,8.346787486,,,,,,,,,Active,Antagonist
COc1cccc(-n2cc(-c3cccc([N+](=O)[O-])c3)[nH]c2=O)c1,50333161,1,0,0,4.469800302,4.469800302,4.469800302,4.469800302,,,,,,,,,Inactive,Antagonist
COc1cccc(N2CC=C(c3cccc([N+](=O)[O-])c3)N(C)C2=O)c1,50333153,1,0,0,4.164943898,4.164943898,4.164943898,4.164943898,,,,,,,,,Inactive,Antagonist
COc1cccc(N2CC=C(c3cccc([N+](=O)[O-])c3)NC2=O)c1,"50333242, 50333136",1,0,1,6.619788758,6.619788758,6.619788758,6.619788758,,,,,6.886056648,6.886056648,6.886056648,6.886056648,Active,Agonist
COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,"CHEMBL122413, 51425610",2,0,0,5,5,5,5,,,,,,,,,Inactive,Antagonist
COc1cccc(NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)c1,50333170,1,0,0,5.958607315,5.958607315,5.958607315,5.958607315,,,,,,,,,Inactive,Antagonist
COc1cccc(NC(=O)C=Cc2ccc(Cl)cc2)c1,667594,1,0,0,8,8,8,8,,,,,,,,,Active,Antagonist
COc1cccc(NS(=O)(=O)c2c(C)cc(C)c([N+](=O)[O-])c2C)c1,"171355736, CHEMBL5281922, 51530699",3,0,0,6.510041521,9.510041521,7.510041521,6.510041521,,,,,,,,,Active,Antagonist
COc1cccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2Br)c1,433315,1,0,0,8.193820026,8.193820026,8.193820026,8.193820026,,,,,,,,,Active,Antagonist
COc1cccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2Cl)c1,433310,1,0,0,7.366531544,7.366531544,7.366531544,7.366531544,,,,,,,,,Active,Antagonist
COc1cccc(S(=O)(=O)N(Cc2ccc(F)c(F)c2)c2sc3ccccc3c2C)c1,433177,1,0,0,7.677780705,7.677780705,7.677780705,7.677780705,,,,,,,,,Active,Antagonist
COc1ccccc1/C=C/C(=O)Nc1ccccc1C(=O)O,"CHEMBL4446136, 51252378, CHEMBL4446136, 51252332",4,0,0,4.387216143,4.399999968,4.393607292,4.393606528,,,,,,,,,Inactive,Antagonist
COc1ccccc1C=CC(=O)Nc1ccccc1C(=O)O,"6013922, 6013922",2,0,0,7.387216143,7.400000186,7.393608165,7.393608165,,,,,,,,,Active,Antagonist
COc1ccccc1-c1ccc2nc(C=CC3CCCCC3)[nH]c2c1,50721232,1,0,0,8.050609993,8.050609993,8.050609993,8.050609993,,,,,,,,,Active,Antagonist
COc1ccccc1C1CCCN1C(=O)C(Nc1ccccc1)c1ccc(C(F)(F)F)cc1,51058002,1,0,0,7.48148606,7.48148606,7.48148606,7.48148606,,,,,,,,,Active,Antagonist
COc1ccccc1C1CCCN1C(=O)C(Nc1ccccc1F)c1ccc(C(F)(F)F)cc1,51057992,1,0,0,7.920818754,7.920818754,7.920818754,7.920818754,,,,,,,,,Active,Antagonist
COc1ccccc1CN(c1cc2ccccc2s1)S(=O)(=O)c1ccccc1,433199,1,0,0,6.950781977,6.950781977,6.950781977,6.950781977,,,,,,,,,Active,Antagonist
COc1ccccc1CN(c1sc2ccccc2c1Br)S(=O)(=O)c1ccccc1,433290,1,0,0,7.446116973,7.446116973,7.446116973,7.446116973,,,,,,,,,Active,Antagonist
COc1ccccc1N1CC=C(c2ccc([N+](=O)[O-])cc2)NC1=O,50333157,1,0,0,4.943095149,4.943095149,4.943095149,4.943095149,,,,,,,,,Inactive,Antagonist
COc1ccccc1N1CC=C(c2cccc([N+](=O)[O-])c2)NC1=O,"50333243, 50333135",1,0,1,5.080921908,5.080921908,5.080921908,5.080921908,,,,,5.958607315,5.958607315,5.958607315,5.958607315,Inactive,Agonist
COc1ccccc1N1CC2=C(NC1=O)c1ccccc1CC2,50333164,1,0,0,5.180456064,5.180456064,5.180456064,5.180456064,,,,,,,,,Inactive,Antagonist
COc1ccccc1NC(=O)/C=C/c1cccc([N+](=O)[O-])c1,50333169,1,0,0,5.744727495,5.744727495,5.744727495,5.744727495,,,,,,,,,Inactive,Antagonist
COc1cnc(-c2ccccc2)nc1N1CCOCC1,884182,0,0,1,,,,,,,,,4.931814138,4.931814138,4.931814138,4.931814138,Inactive,Agonist
COc1cnc(-c2ccccn2)nc1CC(C)C,"CHEMBL5272743, 51525209, 157960224",0,0,3,,,,,,,,,7,10,8,7,Active,Agonist
COc1cnc(-c2ccccn2)nc1N1CCOCC1,884174,0,0,1,,,,,,,,,6,6,6,6,Active,Agonist
COc1cnc(-c2ccccn2)nc1NC(C)C,"884185, 884189, 884184, 884191, 884187, 884186, 884190, 884188, 884171",0,0,9,,,,,,,,,5.795880017,7,6.315352997,6.301029996,Active,Agonist
COc1cnc(-c2ccccn2)nc1NC(C)C(C)C,"884177, 884176",0,0,2,,,,,,,,,6.301029996,7,6.650514998,6.650514998,Active,Agonist
COc1cnc(-c2ccccn2)nc1NC(C)CCO,884178,0,0,1,,,,,,,,,6,6,6,6,Active,Agonist
COc1cnc(-c2ccccn2)nc1NC1CCC1,884173,0,0,1,,,,,,,,,6.096910013,6.096910013,6.096910013,6.096910013,Active,Agonist
COc1cnc(-c2ccccn2)nc1NC1CCCC1,884172,0,0,1,,,,,,,,,6.522878745,6.522878745,6.522878745,6.522878745,Active,Agonist
COc1cnc(-c2ccccn2)nc1NCC1CC1,884180,0,0,1,,,,,,,,,5.920818754,5.920818754,5.920818754,5.920818754,Inactive,Agonist
COc1cnc(-c2ccccn2)nc1OC(C)C,884181,0,0,1,,,,,,,,,5.494850022,5.494850022,5.494850022,5.494850022,Inactive,Agonist
COc1nc(-c2c(Cl)cccc2Cl)cc2nc(-c3c(Cl)c(C(C)(C)C)nn3C)n([Na])c12,"508358, 421577",2,0,0,8.26760624,8.26760624,8.26760624,8.26760624,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2[nH]c(-c3onc(C(C)(C)C)c3C#N)nc12,421502,1,0,0,7.337242168,7.337242168,7.337242168,7.337242168,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3c(Cl)c(C(C)(C)C)nn3C)[n-]c12,508279,1,0,0,8.251811973,8.251811973,8.251811973,8.251811973,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3c(Cl)c(C(C)(C)C)nn3C)[nH]c12,508273,1,0,0,7.886056648,7.886056648,7.886056648,7.886056648,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3c(Cl)c(C(C)(C)C)nn3C)n([Na])c12,421498,1,0,0,8.251811973,8.251811973,8.251811973,8.251811973,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3c(F)c(C(C)(C)C)nn3C)[nH]c12,"508338, 421557",2,0,0,7.795880017,7.795880017,7.795880017,7.795880017,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3cc(C(C)(C)C)nn3C)[nH]c12,421559,1,0,0,7.37675071,7.37675071,7.37675071,7.37675071,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3cc(C(C)(C)C)no3)n([Na])c12,508278,1,0,0,8.22184875,8.22184875,8.22184875,8.22184875,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)cc2nc(-c3onc(C(C)(C)C)c3C#N)[nH]c12,508283,1,0,0,7.337242168,7.337242168,7.337242168,7.337242168,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2C(F)(F)F)nc2nc(-c3cc(C(C)(C)C)no3)n([Na])c12,421497,1,0,0,8.22184875,8.22184875,8.22184875,8.22184875,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2Cl)cc2[nH]c(-c3c(Cl)c(C(C)(C)C)nn3C)nc12,136073152,1,0,0,11.45593196,11.45593196,11.45593196,11.45593196,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2Cl)cc2nc(-c3c(C#N)c(C(C)(C)C)nn3C)[nH]c12,"508287, 421506",2,0,0,8.769551079,8.769551079,8.769551079,8.769551079,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2Cl)cc2nc(-c3c(Cl)c(C(C)(C)C)nn3C)[nH]c12,"CHEMBL3967426, 51525222, 508281, 421500",4,0,0,8.455931956,8.455931956,8.455931956,8.455931956,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2Cl)cc2nc(-c3c(Cl)c(C(C)(C)CF)nn3C)[nH]c12,"508352, 421571",2,0,0,8.30980392,8.30980392,8.30980392,8.30980392,,,,,,,,,Active,Antagonist
COc1nc(-c2ccccc2Cl)cc2nc(-c3c4c(nn3C)C3(CCCCC3)CC4)[nH]c12,508288,1,0,0,8.086186148,8.086186148,8.086186148,8.086186148,,,,,,,,,Active,Antagonist
